Name,Start,Finish,code,duration,time_start,time_finish
walk                     ,00:11:30.920 , 00:11:31.830,18,0.91,679.34,680.25
sit                      ,00:11:31.830 , 00:11:43.090,6,11.26,680.25,691.51
walk                     ,00:11:43.090 , 00:11:45.240,18,2.15,691.51,693.66
rearing_sup              ,00:11:45.250 , 00:11:49.400,16,4.15,693.67,697.82
around_emptywall         ,00:11:49.440 , 00:11:52.310,15,2.87,697.86,700.73
rearing_sup              ,00:11:52.320 , 00:11:54.880,16,2.56,700.74,703.3
around_feeder            ,00:11:54.890 , 00:12:12.440,12,17.55,703.31,720.86
walk                     ,00:12:12.450 , 00:12:13.570,18,1.12,720.87,721.99
look_down                ,00:12:13.590 , 00:12:14.990,20,1.4,722.01,723.41
walk                     ,00:12:14.980 , 00:12:15.820,18,0.84,723.4,724.24
around_emptywall         ,00:12:15.830 , 00:12:17.020,15,1.19,724.25,725.44
walk                     ,00:12:17.030 , 00:12:18.030,18,1.0,725.45,726.45
look_down                ,00:12:18.020 , 00:12:20.750,20,2.73,726.44,729.17
rearing_sup              ,00:12:20.730 , 00:12:27.290,16,6.56,729.15,735.71
look_down                ,00:12:27.290 , 00:12:42.100,20,14.81,735.71,750.52
around_feeder            ,00:12:42.120 , 00:12:45.560,12,3.44,750.54,753.98
look_down                ,00:12:45.570 , 00:12:48.390,20,2.82,753.99,756.81
walk                     ,00:12:48.370 , 00:12:50.920,18,2.55,756.79,759.34
look_down                ,00:12:50.920 , 00:12:53.470,20,2.55,759.34,761.89
walk                     ,00:12:53.470 , 00:12:55.140,18,1.67,761.89,763.56
around_emptywall         ,00:12:55.150 , 00:12:57.960,15,2.81,763.57,766.38
walk                     ,00:12:57.970 , 00:13:00.160,18,2.19,766.39,768.58
around_feeder            ,00:13:00.170 , 00:13:00.620,12,0.45,768.59,769.04
walk                     ,00:13:00.620 , 00:13:02.040,18,1.42,769.04,770.46
look_down                ,00:13:02.040 , 00:13:07.670,20,5.63,770.46,776.09
rearing_sup              ,00:13:07.640 , 00:13:10.580,16,2.94,776.06,779.0
around_door              ,00:13:10.560 , 00:13:14.560,14,4.0,778.98,782.98
approach_left            ,00:13:14.550 , 00:13:16.310,7,1.76,782.97,784.73
